#  #1, #2, #3
4.20,207993410346.18,10036.62
4.85,212949173040.38,10038.28
5.22,200052994428.78,10047.65
4.57,202191019196.52,10025.95
4.91,218434131037.80,10060.10
4.36,211345421804.38,10061.99
4.41,209641296829.91,10052.58
4.94,218013933384.84,10045.52
3.75,219126414448.17,10093.48
5.18,205392007505.34,10036.82
5.30,218327369879.92,10062.74
4.97,213694853916.69,10067.26
6.01,200567283968.65,10055.79
4.75,207081614349.04,10054.00
5.34,215153197311.83,10014.58
5.52,203906936392.97,10013.07
4.96,208221178324.78,10041.50
4.72,212323846591.82,10078.29
5.50,200614125553.24,10011.87
6.04,217558516965.17,10074.17
4.73,210791206529.29,10024.97
5.20,207992383326.83,10008.57
4.59,208628193499.13,10089.39
4.68,212879520317.13,10055.28
4.67,205225176572.53,10046.01
5.37,203207689031.76,10007.11
4.56,219446938911.75,10056.14
4.85,211810829027.02,10064.17
4.70,201745658589.81,10020.86
5.58,211152984718.24,10031.41
4.96,213801878624.28,10044.96
6.01,217696030512.68,10046.69
4.56,215396308169.30,10080.36
4.53,212272605369.54,10093.16
4.74,207444103481.08,10030.69
4.89,215750550068.49,10025.85
5.01,203362961446.64,10054.88
4.77,200567751440.75,10036.65
4.93,215853702799.56,10065.15
5.63,200161458443.89,10022.50
5.43,214366313114.30,10046.36
4.86,218623975075.18,10018.64
5.00,219301029197.06,10030.96
5.01,201065765947.85,10087.09
5.31,213934345351.97,10097.24
4.32,215445159186.31,10056.82
4.53,202321543449.00,10028.36
4.68,209743722056.79,10056.46
5.02,215932872183.72,10054.04
4.29,202305884065.67,10040.57
4.92,218007268782.69,10097.29
5.65,218069131755.94,10075.18
4.40,211080590836.78,10039.29
5.74,200755750111.92,10042.43
5.24,207241109348.02,10087.95
4.99,201516156103.77,10089.76
4.96,213302146526.66,10076.90
4.35,218391734188.28,10053.25
5.64,214574791137.05,10065.18
4.25,206425652235.45,10017.05
4.51,219485625796.29,10087.43
5.07,201086018677.66,10029.91
5.03,207776646825.07,10059.91
4.25,214550528697.75,10097.78
4.89,207913376357.83,10082.93
4.41,204406297383.33,10009.85
4.53,203699549821.04,10059.33
4.58,217980988598.41,10090.28
5.86,213286452088.24,10087.04
4.61,205462692950.04,10082.74
5.05,204777427387.78,10073.89
5.04,210751036666.57,10009.90
5.07,213350644514.11,10030.67
4.14,208480029262.30,10059.28
5.25,208696622955.02,10026.51
4.54,212183850240.29,10072.38
4.35,207372935782.59,10026.01
4.56,202490429765.88,10074.32
4.02,204937714333.80,10080.73
4.83,205335581852.20,10072.53
5.37,208020499809.41,10044.26
4.51,219472392131.58,10043.13
5.49,207003904915.90,10022.34
4.88,205277434936.18,10077.87
4.90,203967360027.98,10096.74
4.94,219328309954.82,10055.04
5.15,203759477737.58,10099.78
4.76,207865678716.11,10093.97
4.65,204791635003.57,10067.54
5.19,207920192099.51,10020.47
4.06,214685874239.15,10016.32
4.73,219383296884.27,10094.49
4.58,216076032869.99,10086.91
5.05,211577207155.74,10011.79
5.35,219286005899.41,10072.14
4.97,201773986910.69,10030.41
5.60,208448464484.82,10068.24
4.09,207925217889.34,10042.96
5.03,202901734791.45,10043.82
6.47,219564003017.72,10041.16
4.65,205246445432.48,10048.06
4.47,205713887641.07,10024.97
4.66,214486596477.26,10013.55
6.33,203466163828.02,10075.60
4.60,218564686525.57,10083.44
5.64,213939867832.52,10029.88
5.05,206463428665.15,10073.85
5.18,217595282157.34,10003.15
4.93,214853255654.57,10021.44
5.21,209568436524.59,10073.47
4.66,208391359276.41,10093.91
5.19,205939045052.43,10092.60
5.52,200137745799.89,10079.40
5.44,215112086641.47,10026.31
4.45,213474210521.72,10022.02
5.62,204915434772.61,10042.58
4.70,200484064887.29,10019.68
4.77,211990603595.86,10014.79
4.64,202495698118.50,10062.75
5.60,202614328173.06,10028.98
4.54,207845189410.41,10017.11
5.06,208933040423.73,10040.19
5.96,203717305965.71,10038.93
5.48,210356537528.50,10082.41
5.50,203805068524.97,10099.58
5.58,206237349460.25,10022.09
4.56,219544964999.94,10028.01
4.97,211703023654.19,10017.47
5.02,200173372768.37,10083.88
5.15,208012687456.87,10094.19
4.73,212003204581.39,10049.65
5.25,206465654219.77,10006.28
5.21,201290442693.87,10019.35
4.89,208402925684.53,10059.67
4.42,205247299804.66,10061.82
6.06,212554690104.87,10025.96
4.75,211794113877.22,10055.56
5.30,211890499138.32,10020.97
4.73,205534323246.79,10082.27
3.78,209221887889.78,10087.00
4.01,211289248448.02,10012.53
4.59,205769947035.89,10006.24
5.09,207113716738.38,10047.88
4.16,202749849871.29,10072.73
3.64,201059100010.50,10067.74
5.44,218086352701.98,10031.54
4.48,212885264801.73,10010.51
4.92,216969363966.47,10028.37
5.17,208853512563.66,10046.79
5.64,201755975461.72,10005.41
4.75,200399458843.50,10064.19
4.81,203944287926.30,10012.81
4.83,200681416666.68,10058.01
6.00,219164662945.04,10028.05
5.08,213217888094.96,10074.14
4.98,205052480242.83,10029.22
5.15,215718817893.22,10046.16
5.17,200374216333.78,10066.83
6.26,203981972344.12,10088.87
5.75,200378987796.19,10097.18
5.06,208344789367.61,10037.87
5.00,202574926837.46,10068.73
5.80,205462696519.92,10040.33
5.16,205548393352.31,10061.68
6.08,205656758764.54,10046.11
5.17,201558045011.52,10051.38
5.15,207941630677.36,10006.89
5.11,210158684786.42,10056.96
5.44,206068170776.44,10033.04
4.72,200799073304.14,10082.28
5.02,203902096344.57,10072.40
5.11,200479998620.29,10056.22
4.81,203773883376.74,10037.71
4.72,214189890578.21,10005.25
4.16,201533146873.75,10074.73
5.13,212300899307.86,10028.87
5.75,216095186567.04,10088.11
3.68,201100791506.85,10086.18
4.47,203673540540.36,10079.67
4.99,217368767307.42,10001.02
5.39,200081242299.18,10007.22
5.92,201643532729.19,10003.34
5.21,216345915433.38,10079.84
4.89,208239236150.76,10032.44
4.87,213806404287.39,10092.79
5.20,212366094261.49,10067.13
5.23,200046564000.62,10071.27
4.82,214301978817.60,10013.21
4.97,217013137958.77,10094.10
5.19,210409888363.36,10084.75
4.49,203156906270.12,10070.83
4.43,208446887210.32,10014.49
6.31,201799741212.06,10073.36
5.72,217524778854.79,10005.28
4.64,205945958962.75,10008.87
5.22,217633490676.34,10073.20
4.88,208408965448.14,10063.56
5.41,214843599995.32,10008.55
5.35,211228027083.18,10099.03
5.93,218821344431.21,10046.51
4.82,215606050161.85,10025.31
6.06,217480200677.35,10030.78
5.21,202682827641.87,10091.20
4.29,210531078301.92,10087.99
4.15,215155861771.53,10059.55
5.11,209517398945.28,10030.54
4.48,216565877218.31,10043.78
4.79,206783794456.96,10072.96
5.18,216050532432.91,10057.67
5.46,218260491417.65,10033.02
5.19,213085249737.43,10096.23
5.69,210763299010.87,10044.07
5.34,219658477807.51,10015.24
4.85,214524020366.71,10065.24
4.82,219679505628.24,10070.19
5.53,214518503542.42,10094.21
5.40,205828410179.02,10017.81
5.62,213749954531.46,10017.70
4.14,201151012630.39,10025.85
5.56,208041659445.43,10062.72
5.56,211940144847.27,10018.11
4.40,215845012522.71,10076.53
5.39,209285188742.04,10082.34
4.40,213056602301.97,10084.17
5.37,214039449457.96,10089.45
6.10,200010121833.50,10012.00
4.64,202811716961.30,10036.91
5.32,215193346887.70,10040.40
4.72,217706042357.72,10004.97
5.18,211755891404.02,10036.00
5.59,212445091771.03,10099.57
5.60,210187497702.54,10055.54
4.47,200419556161.18,10096.32
5.38,206061932651.94,10054.41
4.53,208720479910.19,10048.66
6.17,205924905860.17,10077.39
5.33,212385744010.71,10020.60
5.82,205094573181.70,10030.20
4.40,203649177276.53,10092.22
5.38,207095977875.10,10031.53
4.60,216659282523.62,10071.51
5.35,216126307141.44,10017.95
5.70,202159931724.44,10098.07
4.83,200936402638.61,10066.70
3.65,216862122658.30,10001.97
4.75,213283497560.56,10041.52
5.51,217284186953.95,10068.06
5.83,212234499793.05,10071.43
4.71,209628761557.27,10000.82
4.81,206741092326.03,10033.49
4.98,206408930434.10,10010.63
5.28,201710248242.52,10081.51
3.97,205929312736.41,10052.77
5.28,212448819853.42,10012.37
4.31,216681086102.88,10035.37
6.01,212890663177.26,10041.03
5.12,213240733895.71,10082.97
4.90,207359923300.76,10075.82
4.68,200754404912.21,10065.42
5.82,212549027229.01,10044.02
5.05,208762912925.94,10051.13
4.86,202110705348.60,10027.20
5.26,214647388752.10,10042.57
5.44,215608403365.87,10069.83
5.13,209864184124.31,10003.74
4.58,216162069018.20,10060.20
4.94,205884435378.55,10035.78
4.66,215182488323.18,10071.64
5.18,201096461809.11,10039.19
4.35,200826976422.05,10077.20
4.75,216092342953.02,10021.83
5.36,218514251318.11,10092.13
5.64,211034605701.71,10050.38
4.10,213388972803.44,10051.49
4.12,201705665732.21,10025.09
4.53,211624638409.95,10054.34
4.31,202289718835.48,10058.68
5.20,208523639074.32,10065.33
5.00,200670893897.13,10009.08
5.87,215007272710.27,10032.29
4.97,218916148461.42,10025.07
5.21,203719581548.65,10038.86
4.68,203802033510.73,10083.25
4.96,217946456059.18,10075.98
4.19,203709991844.67,10040.03
4.33,211079988933.06,10046.50
5.28,205892771626.20,10008.82
4.29,213532158049.16,10003.38
5.02,200896482229.81,10056.57
4.18,205900513375.13,10091.90
5.56,201154108556.83,10069.13
5.09,206952982973.24,10058.06
4.69,201013069801.00,10002.02
5.49,217589294949.78,10099.59
5.09,217056728572.48,10041.78
5.02,210261777924.85,10039.15
4.68,206727980005.79,10064.59
4.93,219198635341.81,10084.82
5.58,217110543090.50,10088.79
4.63,201504514684.26,10056.05
5.40,219801832778.35,10091.67
4.92,206882133816.61,10078.17
4.88,216234086419.42,10002.15
5.23,209319507582.64,10088.88
4.42,207923054537.96,10017.69
4.08,205609691583.17,10055.87
6.06,211102371124.14,10082.80
5.46,205133663460.21,10030.54
5.44,206277388301.02,10089.16
5.05,216626976005.76,10074.96
5.52,201227479713.49,10039.28
5.04,204757456688.79,10097.02
5.44,216436961160.60,10020.91
5.92,218900570657.32,10050.52
4.17,205664697209.14,10095.66
5.03,202173037571.54,10009.79
5.11,201611599964.38,10026.40
4.53,214640744693.87,10080.73
5.60,219541243403.42,10036.91
4.45,207050159669.27,10072.49
5.13,213210735517.71,10057.22
4.94,207409933980.40,10044.47
4.53,210432494549.17,10089.21
4.89,217339366767.01,10056.12
4.66,202935917431.05,10016.29
5.05,215094769378.57,10047.79
5.32,218880951777.18,10099.27
4.36,214494384409.75,10040.79
5.29,211135586012.14,10081.87
6.31,207233416743.34,10035.52
4.57,204309785019.39,10013.91
6.10,215224282464.55,10000.72
4.92,215670242430.47,10084.50
5.09,202421295240.72,10084.94
5.75,206919921555.34,10058.37
4.84,210114541461.01,10038.71
3.75,201399587533.28,10066.31
4.68,207003228322.04,10091.19
4.56,215969156044.67,10081.68
4.64,215467725370.89,10095.79
4.95,214400851370.64,10069.98
4.24,202698846301.58,10086.15
5.15,207501009197.04,10093.70
4.73,219717505877.45,10005.40
5.55,217410181976.68,10011.04
4.73,217555836360.74,10091.25
5.20,218051156974.13,10002.58
5.04,201250147425.14,10007.88
5.32,218164998173.62,10012.90
3.88,209131675558.69,10071.07
4.59,219207277415.91,10082.89
4.13,209440176049.23,10025.31
5.06,203268256211.14,10041.17
4.88,202838313842.58,10032.15
4.77,208984544554.09,10060.44
5.52,210484788375.40,10026.37
5.78,219698904331.99,10058.47
5.18,219456041936.33,10042.82
4.63,200837604520.98,10038.94
5.47,206566124582.55,10088.55
5.36,212523443571.47,10086.01
5.12,212800255057.82,10088.43
4.31,207763195586.24,10080.50
6.06,211448916743.56,10026.32
5.18,206268729401.89,10023.69
5.16,210992016669.88,10015.22
5.32,210747733353.18,10006.88
4.79,212024982611.91,10081.80
6.00,206531351996.48,10032.32
4.45,203236548603.37,10075.59
4.61,205038532895.45,10044.26
4.62,212170725846.63,10096.49
5.20,200578504969.16,10072.75
5.10,214352857485.35,10099.91
5.07,208316174721.52,10018.50
5.03,217261161942.68,10062.97
3.71,206246417654.34,10035.59
4.25,215624217741.41,10092.39
4.90,217587297848.91,10070.83
4.75,204078147973.55,10087.12
4.00,209138903722.83,10075.02
5.68,212198067061.75,10038.70
4.87,213826987252.39,10003.39
4.80,219020187970.15,10042.74
4.71,209765450572.24,10097.57
4.55,208107486935.85,10048.04
4.71,206676040750.17,10090.40
5.13,200714985683.32,10035.81
5.22,216083373983.73,10068.33
5.08,209232680982.81,10050.58
5.53,207120280866.07,10066.77
5.62,207775356112.83,10072.75
5.11,212466916255.99,10065.09
4.71,217943367790.68,10005.05
5.32,218831544891.52,10025.61
4.53,219937116540.88,10040.52
4.54,208051809030.00,10093.31
5.10,202249505310.51,10020.02
5.43,202993414437.04,10054.15
5.81,212503398652.60,10015.03
5.71,213799308936.50,10028.35
4.96,209919929407.83,10075.12
4.81,200884435393.17,10065.26
4.82,214683292920.76,10058.90
5.72,203254778812.22,10063.15
3.98,200080605329.37,10088.19
5.21,200991995536.80,10097.06
5.40,202647960466.48,10070.59
5.06,214548887022.27,10005.34
4.63,217917765004.78,10040.79
5.05,214134512664.75,10026.31
5.07,214771848474.81,10010.27
4.61,212729902959.11,10006.91
5.88,211147977371.20,10060.82
4.44,213779432809.95,10078.20
4.80,204336079761.34,10098.47
5.11,202868275382.43,10091.70
5.45,206799816574.63,10050.38
4.61,200878586166.87,10099.15
4.79,216416108659.78,10024.35
5.49,203300060422.21,10063.60
4.33,205085264080.78,10037.65
5.13,203902921463.35,10039.81
5.09,212436811072.50,10065.99
4.92,200310636460.08,10012.18
4.35,218084796749.36,10063.76
4.78,205361268609.22,10067.06
4.92,205636304143.92,10061.56
4.86,219357811105.06,10078.81
5.07,201003326550.33,10085.27
4.75,210703452015.44,10034.74
5.42,209618221078.95,10070.83
4.77,204150643293.43,10082.06
4.86,206540746783.74,10044.51
4.60,211321514107.89,10042.48
4.67,200318165292.97,10057.01
5.05,201542556386.52,10062.00
4.89,218335911934.06,10037.58
5.51,201653988156.58,10070.35
5.40,211494296316.47,10046.51
5.54,205960268461.11,10005.19
4.95,203541854027.82,10001.63
4.96,215589232854.27,10055.16
5.79,210345677847.03,10088.87
4.33,209066850692.11,10037.43
5.27,210573129711.49,10041.51
5.21,217411255963.93,10064.64
5.32,216051351555.51,10071.49
4.57,202429912929.61,10037.62
5.73,219830966350.09,10057.70
4.91,214374396659.61,10060.28
4.75,210368094251.74,10052.80
4.04,219980345988.73,10049.45
5.46,200062611327.24,10017.31
4.74,209217806055.56,10025.25
5.87,215311899780.28,10019.49
4.36,216361873389.15,10059.07
4.94,205665435028.93,10009.56
5.22,201128640919.30,10001.71
5.70,205008077676.18,10072.50
3.94,210902067754.68,10040.95
4.91,206315932247.36,10023.27
5.20,211289622331.95,10020.06
5.05,202756827611.61,10050.49
4.90,209254181558.36,10092.22
5.32,200620253696.40,10032.54
5.91,204663843858.34,10042.82
6.07,210004729672.28,10085.17
4.82,205149059272.15,10063.52
4.95,212390009276.06,10079.21
5.24,206032217047.83,10057.33
4.94,205869566850.80,10006.63
4.82,218070664708.83,10066.58
4.65,217709692301.18,10048.82
5.98,219497457137.30,10018.37
5.26,214961331905.64,10069.64
5.11,207903596672.08,10088.23
4.83,212185740870.67,10083.41
5.82,219406018484.88,10098.21
4.68,210167280934.11,10052.79
5.77,216032977959.43,10040.46
4.80,205739794038.14,10075.93
3.75,200477580991.86,10085.57
3.45,202940483276.84,10002.64
5.52,204287691616.86,10051.44
5.15,207562457641.96,10020.36
5.64,211823087179.93,10093.68
5.52,211929946713.35,10055.80
5.09,219221247629.01,10033.33
5.59,204577250237.98,10078.64
4.21,202842670625.55,10039.02
5.52,201696842727.24,10074.11
4.92,201446157588.72,10077.52
4.70,203874681334.75,10099.84
4.99,209168484680.87,10068.85
5.40,208712184787.15,10006.64
5.34,218287010836.96,10087.10
5.33,210592319282.58,10074.12
4.58,200541653511.62,10003.13
5.14,205033452021.61,10095.03
4.36,200533620227.89,10026.42
4.17,202780345928.89,10049.18
4.67,201424771938.98,10094.64
5.11,219428501574.34,10025.50
4.01,212396969238.57,10084.62
5.48,203015840114.17,10092.62
5.80,204738922523.47,10071.34
4.32,202684637593.00,10039.58
5.29,213577778292.62,10092.07
5.07,203006402929.85,10015.35
5.24,217849700945.87,10075.21
4.89,212578691548.31,10040.43
4.43,218744958318.66,10002.46
3.80,207777700197.34,10023.69
4.42,210036200541.69,10042.63
4.76,216026950550.75,10094.71
3.67,215570068429.98,10048.37
4.03,213686538457.05,10089.90
5.64,202050228061.62,10006.39
6.13,204638987304.38,10006.23
5.64,211209483705.03,10042.58
5.44,215925100051.74,10017.76
4.75,205578529282.83,10024.20
4.54,210340026365.27,10027.37
5.98,208591313911.70,10022.08
5.46,214875035131.34,10094.39
4.57,200937169543.62,10015.85
5.31,208808818368.76,10023.19
5.81,212767515579.24,10086.61
5.62,217992931572.75,10002.04
5.13,205586118360.58,10093.73
5.01,210373274301.13,10033.65
4.67,204004595373.25,10089.11
5.59,208348065965.69,10095.56
5.67,219751446849.19,10091.93
5.10,206895328631.31,10051.51
4.86,208051088480.78,10005.78
4.70,208750930189.51,10071.45
5.48,218246519852.58,10061.43
4.90,202760406469.47,10054.75
4.74,201331289832.46,10091.72
5.42,205568186167.94,10001.73
6.21,215243179625.28,10076.43
4.59,203803847061.99,10078.98
4.38,219254482268.91,10028.29
4.45,204540299428.71,10043.22
5.96,212947540529.64,10009.44
4.58,200534483569.20,10091.09
5.39,209642097092.05,10037.08
5.19,216435581251.45,10010.12
5.73,200132874778.41,10043.67
5.08,204761703266.83,10068.48
4.81,217824695044.40,10030.30
4.57,218967163724.46,10096.58
5.28,213173735714.25,10073.30
4.63,219171292171.87,10087.27
5.92,213202973746.00,10068.37
5.33,205414690776.24,10024.41
5.17,201014789664.68,10020.98
4.79,209840934264.18,10057.54
4.70,207190164297.45,10005.81
4.68,210726734229.25,10035.41
4.59,213083942420.76,10035.13
4.51,211440905245.18,10033.96
5.11,215330260524.97,10068.31
4.61,204242659164.36,10009.27
4.86,205393019025.14,10020.41
5.73,213546861773.18,10014.82
4.48,201491575821.21,10015.52
4.61,201480135649.35,10006.77
5.34,215215429108.61,10086.09
5.35,202193294183.49,10043.43
3.88,217370855138.92,10017.47
4.71,216635172912.91,10060.34
5.44,210799713674.24,10049.91
4.78,212400268429.01,10068.59
5.27,201380870048.00,10076.25
4.43,204976050723.92,10099.34
5.20,208027703501.46,10040.55
